Gene ID	Gene Name	adipose tissue	adrenal gland	bone marrow	cerebral cortex	colon	duodenum	endometrium	esophagus	fallopian tube	gall bladder	heart	kidney	liver	lung	lymph node	ovary	pancreas	placenta	prostate gland	rectum	saliva-secreting gland	skeletal muscle tissue	small intestine	smooth muscle tissue	spleen	stomach	testis	thyroid gland	tonsil	urinary bladder	vermiform appendix	zone of skin
ENSG00000075711	DLG1	25.0	26.0	17.0	60.0	36.0	27.0	37.0	51.0	27.0	35.0	12.0	27.0	15.0	33.0	28.0	40.0	4.0	36.0	31.0	35.0	14.0	5.0	32.0	30.0	23.0	31.0	29.0	85.0	24.0	31.0	26.0	40.0
ENSG00000077420	APBB1IP	46.0	10.0	43.0	23.0	10.0	11.0	8.0	7.0	8.0	34.0	2.0	6.0	15.0	27.0	118.0	5.0	2.0	19.0	5.0	12.0	5.0		15.0	9.0	107.0	11.0	2.0	4.0	78.0	33.0	115.0	3.0
ENSG00000077522	ACTN2		0.7		50.0			2.0	2.0	2.0	5.0	1016.0	0.7		12.0	0.6	2.0	0.5	1.0	5.0			1558.0	2.0	2.0	0.6		11.0	0.7	1.0	7.0		0.5
ENSG00000077782	FGFR1	52.0	16.0	9.0	25.0	14.0	8.0	64.0	31.0	80.0	82.0	28.0	12.0	2.0	29.0	20.0	75.0	22.0	66.0	47.0	15.0	13.0	4.0	13.0	65.0	12.0	11.0	32.0	21.0	13.0	46.0	24.0	11.0
ENSG00000078061	ARAF	49.0	61.0	136.0	21.0	43.0	54.0	82.0	54.0	94.0	78.0	35.0	37.0	24.0	87.0	87.0	79.0	21.0	82.0	80.0	49.0	43.0	50.0	58.0	75.0	98.0	67.0	35.0	105.0	49.0	67.0	71.0	59.0
ENSG00000078142	PIK3C3	9.0	15.0	8.0	21.0	9.0	7.0	23.0	10.0	17.0	15.0	5.0	11.0	5.0	14.0	14.0	24.0	2.0	15.0	15.0	11.0	5.0	2.0	9.0	16.0	15.0	8.0	20.0	21.0	10.0	13.0	14.0	14.0
ENSG00000078304	PPP2R5C	22.0	34.0	33.0	45.0	32.0	22.0	53.0	36.0	42.0	42.0	23.0	20.0	15.0	44.0	71.0	49.0	5.0	28.0	32.0	35.0	18.0	9.0	28.0	43.0	46.0	23.0	56.0	52.0	57.0	43.0	47.0	40.0
ENSG00000078579	FGF20		1.0		1.0												2.0			0.5		0.9				2.0	0.7			0.8			
ENSG00000082458	DLG3	4.0	6.0	1.0	50.0	31.0	21.0	21.0	29.0	54.0	29.0	5.0	14.0	1.0	21.0	8.0	28.0	10.0	19.0	24.0	34.0	26.0	0.5	26.0	21.0	25.0	27.0	5.0	45.0	14.0	19.0	11.0	18.0
ENSG00000087191	PSMC5	58.0	76.0	60.0	91.0	56.0	47.0	84.0	80.0	91.0	77.0	36.0	67.0	36.0	68.0	89.0	61.0	11.0	83.0	82.0	64.0	32.0	29.0	49.0	89.0	81.0	45.0	95.0	103.0	83.0	70.0	87.0	101.0
ENSG00000089220	PEBP1	407.0	2898.0	173.0	1078.0	333.0	941.0	453.0	391.0	547.0	408.0	392.0	1240.0	1357.0	448.0	275.0	848.0	139.0	356.0	590.0	308.0	360.0	242.0	812.0	355.0	283.0	253.0	449.0	2122.0	265.0	232.0	179.0	297.0
ENSG00000089234	BRAP	16.0	22.0	48.0	25.0	19.0	18.0	31.0	20.0	29.0	23.0	8.0	14.0	8.0	20.0	26.0	29.0	4.0	28.0	23.0	19.0	10.0	6.0	19.0	27.0	25.0	15.0	132.0	34.0	22.0	25.0	21.0	26.0
ENSG00000090554	FLT3LG						0.8	0.6		0.7	0.6				0.6	3.0	1.0							0.8	0.9	2.0				0.6		2.0	0.7
ENSG00000091181	IL5RA					0.6	1.0		0.6	22.0	1.0				5.0					2.0	0.8			1.0		0.6		0.9		0.9	2.0	0.8	
ENSG00000092010	PSME1	108.0	247.0	243.0	80.0	230.0	321.0	289.0	163.0	388.0	256.0	65.0	157.0	136.0	324.0	452.0	284.0	30.0	257.0	219.0	286.0	138.0	31.0	345.0	241.0	442.0	222.0	51.0	262.0	414.0	317.0	364.0	171.0
ENSG00000095261	PSMD5	28.0	39.0	32.0	23.0	30.0	24.0	61.0	45.0	47.0	41.0	9.0	22.0	16.0	37.0	38.0	47.0	6.0	33.0	49.0	33.0	23.0	4.0	27.0	51.0	32.0	29.0	37.0	59.0	42.0	52.0	38.0	41.0
ENSG00000096968	JAK2	33.0	24.0	41.0	22.0	19.0	15.0	51.0	30.0	26.0	45.0	34.0	13.0	7.0	39.0	73.0	40.0	2.0	34.0	22.0	18.0	6.0	7.0	21.0	34.0	58.0	31.0	31.0	21.0	33.0	37.0	65.0	32.0
ENSG00000099341	PSMD8	111.0	74.0	87.0	76.0	64.0	74.0	81.0	91.0	119.0	75.0	88.0	52.0	39.0	81.0	97.0	72.0	20.0	125.0	116.0	89.0	43.0	63.0	74.0	127.0	73.0	63.0	143.0	116.0	107.0	68.0	87.0	110.0
ENSG00000100030	MAPK1	38.0	56.0	35.0	199.0	53.0	32.0	64.0	72.0	68.0	67.0	28.0	45.0	22.0	69.0	61.0	59.0	12.0	55.0	57.0	53.0	24.0	11.0	40.0	79.0	66.0	42.0	68.0	114.0	55.0	60.0	60.0	82.0
ENSG00000100311	PDGFB	27.0	15.0	0.7	21.0	8.0	6.0	21.0	11.0	22.0	35.0	15.0	13.0	3.0	66.0	10.0	9.0	4.0	113.0	12.0	9.0	6.0	8.0	8.0	24.0	14.0	7.0	10.0	28.0	4.0	16.0	15.0	15.0
ENSG00000100368	CSF2RB	9.0	6.0	92.0	2.0	22.0	25.0	9.0	20.0	9.0	36.0	3.0	3.0	4.0	58.0	140.0	2.0	1.0	101.0	7.0	23.0	8.0	0.6	29.0	12.0	87.0	27.0	7.0	6.0	172.0	62.0	253.0	14.0
ENSG00000100385	IL2RB	5.0	2.0	16.0		7.0	11.0	9.0	6.0	11.0	18.0	1.0	2.0	8.0	33.0	118.0	3.0		70.0	5.0	11.0	4.0		18.0	5.0	168.0	12.0	3.0	6.0	63.0	27.0	79.0	20.0
ENSG00000100387	RBX1	30.0	40.0	55.0	45.0	37.0	23.0	42.0	34.0	44.0	35.0	26.0	30.0	17.0	48.0	56.0	35.0	4.0	63.0	43.0	31.0	17.0	20.0	29.0	45.0	47.0	27.0	34.0	43.0	48.0	33.0	45.0	39.0
ENSG00000100519	PSMC6	24.0	32.0	47.0	42.0	30.0	29.0	52.0	37.0	37.0	36.0	19.0	23.0	18.0	33.0	45.0	43.0	5.0	40.0	36.0	34.0	12.0	14.0	29.0	41.0	37.0	26.0	26.0	45.0	35.0	34.0	43.0	33.0
ENSG00000100567	PSMA3	60.0	76.0	75.0	56.0	69.0	72.0	105.0	56.0	84.0	85.0	34.0	51.0	50.0	96.0	135.0	62.0	9.0	113.0	81.0	84.0	30.0	31.0	71.0	95.0	104.0	62.0	63.0	114.0	91.0	75.0	129.0	69.0
ENSG00000100764	PSMC1	16.0	9.0	18.0	14.0	13.0	9.0	16.0	12.0	12.0	11.0	8.0	12.0	8.0	14.0	14.0	11.0	2.0	19.0	14.0	12.0	4.0	13.0	9.0	16.0	12.0	8.0	21.0	14.0	15.0	11.0	16.0	13.0
ENSG00000100804	PSMB5	98.0	120.0	38.0	144.0	88.0	77.0	143.0	100.0	186.0	106.0	80.0	85.0	52.0	114.0	78.0	113.0	25.0	170.0	133.0	112.0	56.0	115.0	69.0	193.0	80.0	72.0	109.0	148.0	92.0	109.0	106.0	91.0
ENSG00000100902	PSMA6	7.0	7.0	15.0	8.0	9.0	8.0	8.0	10.0	8.0	9.0	4.0	5.0	5.0	8.0	11.0	7.0	1.0	10.0	8.0	8.0	3.0	4.0	7.0	8.0	8.0	6.0	9.0	9.0	11.0	10.0	11.0	8.0
ENSG00000100911	PSME2	33.0	121.0	58.0	35.0	91.0	200.0	83.0	43.0	97.0	72.0	17.0	44.0	77.0	91.0	169.0	60.0	8.0	82.0	68.0	114.0	52.0	9.0	170.0	84.0	166.0	91.0	49.0	63.0	137.0	89.0	167.0	61.0
ENSG00000101182	PSMA7	208.0	164.0	237.0	148.0	160.0	135.0	175.0	145.0	172.0	159.0	88.0	118.0	100.0	202.0	236.0	146.0	27.0	207.0	161.0	134.0	67.0	153.0	136.0	182.0	231.0	124.0	97.0	154.0	210.0	151.0	232.0	125.0
ENSG00000101255	TRIB3	6.0	8.0	19.0	6.0	3.0	2.0	5.0	11.0	4.0	6.0	0.9	2.0	16.0	20.0	13.0	6.0	3.0	20.0	14.0	4.0	7.0		2.0	2.0	18.0	4.0	3.0	19.0	9.0	7.0	9.0	14.0
ENSG00000101336	HCK	7.0	15.0	75.0	9.0	20.0	25.0	10.0	11.0	11.0	42.0	3.0	4.0	10.0	81.0	73.0	6.0	1.0	44.0	6.0	24.0	5.0		32.0	18.0	183.0	13.0	5.0	8.0	87.0	48.0	280.0	11.0
ENSG00000101843	PSMD10	36.0	70.0	32.0	92.0	50.0	35.0	83.0	53.0	96.0	57.0	18.0	36.0	22.0	59.0	66.0	63.0	5.0	71.0	58.0	49.0	21.0	9.0	42.0	75.0	51.0	35.0	58.0	88.0	62.0	69.0	52.0	43.0
ENSG00000102678	FGF9		11.0		10.0	3.0	2.0	6.0	0.6	2.0	2.0	5.0	22.0		3.0		1.0			2.0	4.0	0.7		6.0	1.0		3.0	3.0	0.5		5.0	0.6	
ENSG00000102882	MAPK3	56.0	55.0	37.0	100.0	96.0	110.0	93.0	115.0	121.0	80.0	28.0	33.0	7.0	95.0	47.0	115.0	8.0	107.0	48.0	80.0	26.0	10.0	122.0	75.0	72.0	118.0	53.0	89.0	59.0	52.0	71.0	57.0
ENSG00000103035	PSMD7	42.0	49.0	118.0	52.0	48.0	38.0	67.0	69.0	47.0	62.0	42.0	26.0	30.0	41.0	64.0	29.0	8.0	81.0	67.0	62.0	20.0	44.0	39.0	80.0	48.0	33.0	57.0	66.0	71.0	65.0	61.0	57.0
ENSG00000103653	CSK	21.0	18.0	44.0	21.0	30.0	42.0	42.0	70.0	38.0	42.0	14.0	11.0	13.0	54.0	247.0	32.0	4.0	40.0	29.0	22.0	18.0	3.0	46.0	23.0	187.0	39.0	35.0	26.0	154.0	55.0	154.0	36.0
ENSG00000104695	PPP2CB	93.0	87.0	8.0	200.0	81.0	77.0	220.0	127.0	142.0	132.0	49.0	91.0	58.0	144.0	43.0	235.0	20.0	121.0	112.0	81.0	46.0	28.0	101.0	163.0	75.0	59.0	104.0	228.0	50.0	92.0	66.0	80.0
ENSG00000105122	RASAL3	4.0	6.0	38.0	3.0	6.0	11.0	5.0	4.0	4.0	15.0	0.6	1.0	1.0	21.0	103.0	2.0		4.0	6.0	6.0	4.0		18.0	3.0	85.0	17.0	2.0	4.0	39.0	17.0	59.0	3.0
ENSG00000105221	AKT2	39.0	24.0	24.0	19.0	13.0	17.0	39.0	25.0	47.0	27.0	15.0	18.0	12.0	28.0	33.0	42.0	6.0	28.0	38.0	12.0	14.0	19.0	18.0	29.0	37.0	16.0	35.0	97.0	21.0	22.0	29.0	30.0
ENSG00000105464	GRIN2D				4.0		1.0				1.0				0.6				5.0	1.0				0.8	0.7	0.7		3.0	2.0		0.7	1.0	0.6
ENSG00000105568	PPP2R1A	51.0	143.0	44.0	142.0	66.0	76.0	108.0	107.0	197.0	86.0	102.0	58.0	20.0	76.0	80.0	157.0	15.0	100.0	107.0	63.0	35.0	31.0	66.0	108.0	71.0	51.0	72.0	116.0	89.0	82.0	73.0	78.0
ENSG00000105639	JAK3	4.0	3.0	32.0	3.0	5.0	7.0	6.0	3.0	6.0	17.0	0.8	2.0	2.0	10.0	108.0	34.0	0.9	20.0	5.0	7.0	4.0		9.0	4.0	76.0	11.0	7.0	3.0	71.0	24.0	124.0	4.0
ENSG00000105808	RASA4							0.7											0.5				1.0	0.7								0.5	
ENSG00000105976	MET	17.0	2.0	3.0	13.0	27.0	15.0	31.0	16.0	25.0	45.0	8.0	44.0	57.0	73.0	7.0	3.0	3.0	99.0	18.0	27.0	7.0	8.0	21.0	17.0	18.0	31.0	1.0	79.0	8.0	58.0	14.0	24.0
ENSG00000106588	PSMA2	4.0	6.0	5.0	6.0	4.0	4.0	8.0	4.0	5.0	5.0	2.0	5.0	4.0	4.0	6.0	5.0	1.0	5.0	8.0	5.0	1.0	2.0	5.0	4.0	4.0	3.0	6.0	6.0	6.0	5.0	6.0	5.0
ENSG00000107831	FGF8				0.7																							1.0					
ENSG00000108344	PSMD3	48.0	54.0	55.0	80.0	60.0	47.0	92.0	57.0	84.0	54.0	32.0	37.0	33.0	70.0	72.0	69.0	12.0	89.0	78.0	61.0	28.0	47.0	49.0	78.0	65.0	44.0	79.0	73.0	78.0	54.0	75.0	74.0
ENSG00000108671	PSMD11	25.0	27.0	48.0	44.0	32.0	27.0	55.0	42.0	40.0	44.0	19.0	22.0	22.0	36.0	43.0	35.0	7.0	56.0	39.0	38.0	14.0	19.0	27.0	53.0	42.0	25.0	52.0	43.0	48.0	34.0	42.0	45.0
ENSG00000109270	LAMTOR3	25.0	53.0	45.0	69.0	41.0	33.0	82.0	51.0	62.0	55.0	21.0	46.0	20.0	46.0	36.0	78.0	6.0	49.0	66.0	43.0	24.0	10.0	37.0	59.0	35.0	33.0	37.0	99.0	31.0	50.0	38.0	44.0
ENSG00000109321	AREG	8.0	8.0	145.0		35.0	5.0	9.0	39.0	5.0	160.0	3.0	1.0	3.0	23.0	5.0	3.0	2.0	979.0	4.0	30.0	2.0		19.0	11.0	14.0	36.0	17.0	3.0	6.0	79.0	146.0	3.0
ENSG00000109458	GAB1	13.0	17.0	13.0	34.0	26.0	14.0	42.0	34.0	20.0	25.0	17.0	16.0	6.0	40.0	14.0	37.0	2.0	41.0	14.0	29.0	6.0	5.0	17.0	38.0	14.0	12.0	17.0	16.0	9.0	18.0	13.0	25.0
ENSG00000109471	IL2						0.5									1.0					0.9			2.0						1.0		0.7	
ENSG00000109756	RAPGEF2	20.0	10.0	44.0	60.0	17.0	12.0	28.0	14.0	18.0	25.0	11.0	19.0	14.0	36.0	14.0	19.0	3.0	44.0	16.0	20.0	12.0	4.0	14.0	26.0	43.0	15.0	13.0	57.0	10.0	17.0	17.0	12.0
ENSG00000110799	VWF	262.0	10.0	1.0	24.0	45.0	26.0	67.0	44.0	88.0	92.0	78.0	5.0	2.0	261.0	55.0	28.0	5.0	197.0	41.0	23.0	17.0	28.0	16.0	90.0	133.0	14.0	40.0	60.0	18.0	111.0	64.0	18.0
ENSG00000110801	PSMD9	2.0	3.0	8.0	2.0	2.0	3.0	4.0	4.0	4.0	4.0	2.0	2.0	0.9	3.0	4.0	3.0	0.7	3.0	3.0	2.0	2.0	0.8	3.0	4.0	4.0	2.0	3.0	6.0	3.0	4.0	3.0	4.0
ENSG00000111241	FGF6																						5.0										
ENSG00000111266	DUSP16	16.0	141.0	12.0	37.0	57.0	57.0	60.0	34.0	44.0	60.0	8.0	28.0	45.0	60.0	41.0	45.0	12.0	40.0	74.0	52.0	26.0	7.0	62.0	44.0	37.0	45.0	35.0	55.0	41.0	67.0	44.0	24.0
ENSG00000111344	RASAL1		7.0	1.0	27.0	4.0	0.9	0.6	31.0	8.0	1.0		9.0			5.0		0.5	1.0		4.0	38.0		1.0		0.9	35.0	1.0	22.0	7.0	1.0	4.0	16.0
ENSG00000112640	PPP2R5D	27.0	23.0	23.0	54.0	27.0	39.0	56.0	33.0	58.0	37.0	17.0	19.0	14.0	34.0	37.0	57.0	5.0	37.0	37.0	35.0	14.0	13.0	50.0	57.0	30.0	20.0	67.0	38.0	40.0	38.0	35.0	34.0
ENSG00000113070	HBEGF	34.0	32.0	61.0	20.0	28.0	9.0	34.0	63.0	19.0	222.0	31.0	12.0	15.0	70.0	9.0	4.0	3.0	26.0	30.0	28.0	3.0	12.0	28.0	115.0	11.0	26.0	13.0	29.0	12.0	89.0	114.0	5.0
ENSG00000113319	RASGRF2	21.0	2.0	2.0	53.0	3.0	4.0	9.0	3.0	6.0	13.0	3.0	7.0	0.6	8.0	8.0	43.0		16.0	8.0	3.0	1.0	1.0	3.0	8.0	6.0	2.0	6.0	9.0	4.0	6.0	8.0	2.0
ENSG00000113525	IL5						0.7				1.0																0.6	5.0					
ENSG00000113575	PPP2CA	45.0	91.0	167.0	162.0	67.0	57.0	148.0	117.0	96.0	106.0	73.0	54.0	39.0	83.0	110.0	69.0	14.0	108.0	81.0	77.0	29.0	17.0	62.0	101.0	73.0	54.0	75.0	140.0	127.0	99.0	93.0	99.0
ENSG00000113578	FGF1	19.0	4.0		190.0	1.0	1.0	7.0	4.0	3.0	5.0	37.0	73.0	1.0	4.0	1.0	1.0		4.0	2.0	1.0	7.0	0.7	1.0	5.0	19.0		3.0	9.0	3.0	2.0	3.0	0.5
ENSG00000113721	PDGFRB	189.0	59.0	0.8	26.0	33.0	22.0	236.0	51.0	180.0	509.0	43.0	52.0	12.0	153.0	90.0	232.0	8.0	352.0	88.0	35.0	13.0	16.0	26.0	169.0	89.0	18.0	54.0	91.0	29.0	152.0	71.0	56.0
ENSG00000115233	PSMD14	16.0	22.0	19.0	31.0	21.0	14.0	25.0	25.0	21.0	20.0	11.0	18.0	13.0	15.0	24.0	10.0	3.0	29.0	23.0	23.0	7.0	11.0	14.0	32.0	16.0	14.0	29.0	29.0	32.0	21.0	29.0	18.0
ENSG00000115306	SPTBN1	252.0	135.0	51.0	229.0	99.0	48.0	134.0	75.0	147.0	174.0	103.0	98.0	82.0	370.0	59.0	149.0	15.0	172.0	89.0	93.0	54.0	21.0	69.0	122.0	139.0	84.0	90.0	200.0	43.0	86.0	78.0	74.0
ENSG00000115414	FN1	86.0	28.0	0.6	55.0	149.0	33.0	236.0	259.0	154.0	261.0	109.0	30.0	830.0	759.0	37.0	149.0	6.0	3035.0	130.0	258.0	9.0	10.0	45.0	1019.0	17.0	27.0	48.0	95.0	22.0	304.0	139.0	34.0
ENSG00000115904	SOS1	40.0	22.0	12.0	37.0	31.0	32.0	63.0	38.0	46.0	50.0	11.0	22.0	14.0	34.0	54.0	75.0	4.0	46.0	41.0	32.0	13.0	8.0	37.0	48.0	41.0	26.0	31.0	60.0	43.0	48.0	49.0	29.0
ENSG00000116473	RAP1A	78.0	67.0	50.0	59.0	74.0	52.0	97.0	121.0	64.0	92.0	38.0	42.0	34.0	98.0	118.0	65.0	6.0	67.0	80.0	68.0	29.0	18.0	63.0	107.0	102.0	64.0	26.0	89.0	108.0	106.0	124.0	36.0
ENSG00000116586	LAMTOR2	41.0	41.0	39.0	40.0	44.0	41.0	36.0	38.0	63.0	43.0	23.0	37.0	34.0	51.0	50.0	25.0	13.0	46.0	46.0	45.0	27.0	19.0	44.0	38.0	51.0	37.0	28.0	42.0	47.0	41.0	54.0	29.0
ENSG00000117407	ARTN	0.8	0.6	0.5	0.9	0.8		2.0	2.0	2.0	1.0		0.6				0.5	0.8	7.0	5.0	1.0	0.5		0.5	1.0		0.5	1.0	0.5		1.0	0.9	0.6
ENSG00000118972	FGF23													2.0																			
ENSG00000120129	DUSP1	1694.0	1574.0	1485.0	158.0	260.0	147.0	1455.0	1186.0	1514.0	2118.0	108.0	283.0	726.0	980.0	662.0	2122.0	133.0	650.0	1620.0	505.0	300.0	38.0	335.0	1422.0	876.0	187.0	131.0	2338.0	145.0	1228.0	1242.0	94.0
ENSG00000120156	TEK	50.0	27.0		22.0	16.0	9.0	51.0	15.0	36.0	46.0	21.0	52.0	16.0	133.0	13.0	12.0	2.0	121.0	13.0	16.0	4.0	6.0	11.0	57.0	102.0	8.0	6.0	39.0	6.0	29.0	21.0	6.0
ENSG00000120696	KBTBD7	8.0	12.0	9.0	24.0	7.0	9.0	16.0	6.0	18.0	9.0	5.0	11.0	9.0	12.0	14.0	20.0	2.0	15.0	21.0	7.0	8.0	2.0	7.0	11.0	14.0	9.0	13.0	26.0	12.0	13.0	9.0	9.0
